    INT     ,    INT     ,        FLOAT         ,         FLOAT          ,       FLOAT        ,     FLOAT     ,      FLOAT      ,       FLOAT        ,     FLOAT      ,    FLOAT     ,   INT    , BOOL  ,     FLOAT      ,    FLOAT     ,      FLOAT       ,    FLOAT     ,       BOOL        ,      INT      ,      INT      ,        INT         ,        INT         ,     FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      BOOL      ,      BOOL      ,   BOOL   
     6830208,  1797223630,          4.581149e+02,            4.199665e+02,        8.327267e-02,   2.480207e+05,     1.693272e+00,        4.664666e+00,   -6.146740e-01,  2.964148e-01,         1,1,    3.601748e+00,  5.116139e+00,      2.434773e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   2.434773e+00,      3.601748e+00,  1.56576717e+01,   0.000000e+00,  7.782991e+00,  2.701191e+01, -3.925703e+00,     0.000000e+00,0,1,1
     6839022,  1797223632,          5.881797e+02,            5.077651e+02,        1.367177e-01,   1.526790e+05,     3.325703e+00,        5.883607e+00,    9.403695e-01,  4.905132e+00,         1,1,    4.245872e+00,  1.373675e+01,      2.932849e+00,  1.457173e+00,1,             13,              1,                   8,                   1,   2.932849e+00,      4.245872e+00,  1.30828174e+01,   0.000000e+00,  1.195430e+01,  1.470328e+02, -1.117036e+01,     0.000000e+00,0,1,1
     6846664,  1797223634,          5.128772e+02,            4.992256e+02,        2.661785e-02,   2.932477e+04,     1.702403e+01,        6.171610e+00,   -4.942577e-01,  5.079081e+00,         1,1,    8.713755e+00,  5.515091e+00,      1.572309e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.485647e+00,      2.485647e+00,  3.59934157e+01,   0.000000e+00,  3.736354e+02,  3.153701e+03, -5.008293e+00,     0.000000e+00,1,0,1
     7277716,  1797223640,          2.793986e+02,            0.000000e+00,        1.000000e+00,   1.850635e+05,     0.000000e+00,        1.633036e+00,   -4.700456e-01,  1.222859e+00,         1,0,    1.588170e+01,  2.362227e+01,      1.198291e+01,  1.429353e+01,1,             14,              1,                   8,                   1,   1.198291e+01,      1.588170e+01,  5.11628177e+00,   0.000000e+00,  4.188676e-02,  2.198463e+02,  2.294575e+02,     4.635306e+00,0,1,0
     7277716,  1797223640,          2.433511e+02,            1.694210e+02,        3.038003e-01,   9.778840e+04,     1.732526e+00,        3.095107e-01,   -5.063633e-02,  4.237202e+00,         1,1,    6.949478e+00,  1.429354e+01,      5.026001e+00,  2.534526e+00,1,             13,              2,                   8,                  14,   5.026001e+00,      6.949478e+00,  9.28848414e+00,   4.188676e-02,  1.044765e+00,  4.587432e+02, -3.747307e+02,     0.000000e+00,0,1,0
     7281813,  1797223641,          1.173139e+02,            1.147035e+02,        2.225124e-02,   1.890216e+04,     6.068276e+00,        5.158431e-01,   -2.868332e-01,  3.871944e+00,         1,1,    1.018826e+01,  8.505329e+00,      1.999784e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.037197e+00,      3.037197e+00,  2.70421372e+01,   0.000000e+00,  3.801875e+01,  9.972172e+03, -1.856825e+02,     0.000000e+00,1,0,1
     7287878,  1797223642,          2.559995e+02,            2.197178e+02,        1.417256e-01,   1.525720e+05,     1.440093e+00,        2.570548e+00,    7.968725e-01,  2.022637e+00,         1,1,    4.308641e+00,  1.054598e+01,      2.981148e+00,  1.476967e+00,1,             13,              1,                   8,                   1,   2.981148e+00,      4.308641e+00,  1.29086751e+01,   0.000000e+00,  1.486354e+00,  1.216275e+02, -1.708604e+02,     0.000000e+00,0,1,1
     7290355,  1797223643,          2.436664e+02,            2.161410e+02,        1.129634e-01,   2.448024e+04,     8.829201e+00,        5.277690e+00,    4.789523e-01,  6.165585e+00,         1,1,    1.647898e+01,  1.282547e+01,      4.008474e+00,  2.533335e+00,0,             13,              1,                   5,                   1,   5.628895e+00,      5.628895e+00,  1.28366034e+01,   0.000000e+00,  1.785358e+02,  9.320129e+03, -5.226062e+01,     0.000000e+00,1,0,1
     7615730,  1797223650,          3.356043e+02,            1.010779e+02,        6.988182e-01,   3.065897e+05,     3.296847e-01,        3.147804e+00,    7.184948e-01,  4.476320e-01,         1,0,    1.151138e+01,  1.474855e+01,      8.567238e+00,  7.619411e+00,1,             14,              1,                   8,                   1,   8.567238e+00,      1.151138e+01,  6.01373213e+00,   0.000000e+00,  8.283421e-01,  5.324740e+01,  3.076561e+02,     5.901943e+01,0,1,0
     7615730,  1797223650,          2.926330e+02,            2.689448e+02,        8.094848e-02,   3.817549e+04,     7.044960e+00,        2.820641e+00,   -1.208399e+00,  3.928615e+00,         1,1,    3.670707e+00,  7.619465e+00,      2.487936e+00,  1.277584e+00,1,             13,              2,                   8,                  14,   2.487936e+00,      3.670707e+00,  1.64893033e+01,   8.283421e-01,  2.989367e+01,  5.366346e+02, -2.635589e+01,     0.000000e+00,0,1,0
     7619903,  1797223651,          4.467454e+02,            2.445034e+02,        4.527008e-01,   3.103773e+04,     7.877619e+00,        4.914933e+00,    1.400910e+00,  3.880235e-01,         1,1,    2.276745e+01,  2.194087e+01,      6.745748e+00,  9.965756e+00,0,             14,              1,                   5,                   4,   8.523123e+00,      8.523123e+00,  8.70512452e+00,   0.000000e+00,  9.063570e+01,  8.845622e+03, -9.849061e+01,     0.000000e+00,1,0,1
     7627472,  1797223652,          6.233975e+01,            6.233975e+01,        0.000000e+00,   1.198462e+04,     5.201646e+00,        6.149402e+00,   -8.719975e-01,  3.926906e+00,         2,1,    6.489838e+00,  1.637487e+00,      1.380756e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380756e+00,      1.380756e+00,  6.66339812e+01,   0.000000e+00,  5.616617e+01,  1.078497e+04, -1.700453e+02,     0.000000e+00,1,0,1
     7633941,  1797223653,          2.974743e+02,            2.914059e+02,        2.039982e-02,   3.173513e+04,     9.182438e+00,        1.257369e+00,    2.860645e-02,  4.863093e+00,         1,1,    1.100401e+01,  5.309092e+00,      2.242864e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.352568e+00,      3.352568e+00,  2.36760782e+01,   0.000000e+00,  5.536218e+01,  3.087279e+03, -1.428440e+01,     0.000000e+00,1,0,1
     7647797,  1797223657,          5.688353e+02,            5.537297e+02,        2.655529e-02,   1.428438e+04,     3.876471e+01,        3.070581e+00,    1.128961e+00,  4.483055e+00,         1,1,    8.731457e+00,  8.274513e+00,      1.576743e+00,  1.277584e+00,0,             13,              1,                   5,                   4,   2.492119e+00,      2.492119e+00,  3.58549175e+01,   0.000000e+00,  2.419748e+03,  1.588542e+04, -5.968187e+00,     0.000000e+00,1,0,1
     7672036,  1797223660,          3.721600e+02,            0.000000e+00,        1.000000e+00,   2.651715e+04,     0.000000e+00,        4.095945e+00,    6.557599e-01,  3.709828e+00,         1,0,    3.828688e+01,  1.856650e+01,      1.278231e+01,  3.445819e+01,0,             14,              1,                   5,                   1,   1.660836e+01,      1.660836e+01,  5.57161683e+00,   0.000000e+00,  7.220576e-02,  1.541070e+04,  1.661004e+04,     6.252770e-01,1,0,0
     7672036,  1797223660,          4.698457e+02,            3.747098e+02,        2.024832e-01,   2.373264e+04,     1.578879e+01,        4.088613e+00,   -1.196109e+00,  5.519768e+00,         1,1,    1.856650e+01,  3.445819e+01,      4.750547e+00,  4.316558e+00,0,             14,              2,                   5,                  14,   6.560004e+00,      6.560004e+00,  1.09980048e+01,   7.220576e-02,  3.300829e+02,  1.661004e+04, -5.103292e+01,     0.000000e+00,1,0,0
     8114234,  1797223666,          4.646584e+01,            4.556129e+01,        1.946698e-02,   1.659183e+04,     2.746007e+00,        5.765926e+00,   -7.605127e-01,  4.891115e+00,         1,1,    1.147381e+01,  8.184191e+00,      2.384609e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.537286e+00,      3.537286e+00,  2.20762497e+01,   0.000000e+00,  1.395221e+01,  1.361039e+04, -7.906740e+02,     0.000000e+00,1,0,1
     8121639,  1797223667,          2.821457e+02,            2.384554e+02,        1.548502e-01,   7.677283e+04,     3.105987e+00,        1.363327e+00,   -6.174831e-01,  7.972918e-01,         1,1,    4.484651e+00,  1.369038e+01,      3.117257e+00,  1.532489e+00,1,             13,              1,                   8,                   1,   3.117257e+00,      4.484651e+00,  1.25065827e+01,   0.000000e+00,  1.397979e+01,  5.877331e+02, -3.934818e+01,     0.000000e+00,0,1,1
     8487285,  1797223673,          5.357420e+02,            4.428426e+02,        1.734032e-01,   2.436486e+04,     1.817546e+01,        5.752080e+00,    2.418506e-01,  3.166180e+00,         1,1,    1.795462e+01,  1.379276e+01,      4.512612e+00,  3.769169e+00,0,             14,              1,                   5,                   1,   6.283844e+00,      6.283844e+00,  1.14721604e+01,   0.000000e+00,  5.340388e+02,  1.019295e+04, -1.911626e+01,     0.000000e+00,1,0,1
     8492190,  1797223674,          2.731759e+02,            1.269129e+02,        5.354169e-01,   3.195816e+04,     3.971222e+00,        4.698557e+00,   -8.701541e-01,  2.039238e+00,         1,1,    2.477645e+01,  1.614611e+01,      7.399184e+00,  1.252453e+01,0,             14,              1,                   5,                   1,   9.500224e+00,      9.500224e+00,  7.98101046e+00,   0.000000e+00,  1.570977e+01,  7.636937e+03, -4.097649e+02,     0.000000e+00,1,0,1
     8497979,  1797223675,          6.207419e+02,            5.613046e+02,        9.575212e-02,   7.543109e+04,     7.441289e+00,        9.735206e-01,    1.139986e+00,  3.463678e+00,         1,1,    3.817252e+00,  1.635299e+01,      2.601215e+00,  1.319939e+00,1,             13,              1,                   8,                   1,   2.601215e+00,      3.817252e+00,  1.48082205e+01,   0.000000e+00,  5.606507e+01,  6.756632e+02, -1.215001e+01,     0.000000e+00,0,1,1
     8835003,  1797223677,          1.873042e+02,            0.000000e+00,        1.000000e+00,   3.512952e+05,     0.000000e+00,        6.096255e+00,    1.308735e+00,  1.706700e+00,         1,0,    1.471930e+01,  2.383584e+01,      1.106016e+01,  1.324737e+01,1,             14,              1,                   8,                   7,   1.106016e+01,      1.471930e+01,  5.54092826e+00,   0.000000e+00,  3.969262e-02,  5.954673e+01,  6.200799e+01,     8.620454e+00,0,1,0
     8835003,  1797223677,          1.794916e+02,            0.000000e+00,        1.000000e+00,   3.430659e+05,     0.000000e+00,        5.090880e+00,   -5.199761e-01,  5.730724e+00,         1,0,    2.383584e+01,  1.324737e+01,      1.851911e+01,  2.145226e+01,1,             14,              2,                   8,                  14,   1.851911e+01,      2.383584e+01,  5.75140509e+00,   3.969262e-02,  9.312045e-02,  6.200799e+01,  6.674178e+01,     8.418516e+00,0,1,0
     8841629,  1797223679,          4.333785e+01,            4.333785e+01,        0.000000e+00,   1.384599e+04,     3.129993e+00,        2.699250e+00,   -3.628268e-01,  1.601698e+00,         2,1,    7.296433e+00,  5.863036e+00,      1.380461e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380461e+00,      1.380461e+00,  5.18337120e+01,   0.000000e+00,  8.250817e+00,  1.308309e+04, -7.428246e+02,     0.000000e+00,1,0,1
     8847874,  1797223680,          4.320481e+02,            3.270815e+02,        2.429512e-01,   7.148013e+04,     4.575838e+00,        3.205994e+00,    7.321770e-01,  5.881772e+00,         1,1,    6.039585e+00,  1.191798e+01,      4.322791e+00,  2.115756e+00,1,             13,              1,                   8,                   1,   4.322791e+00,      6.039585e+00,  9.51599061e+00,   0.000000e+00,  3.397253e+01,  6.698797e+02, -1.965076e+01,     0.000000e+00,0,1,1
     9264957,  1797223683,          4.074808e+02,            9.476366e+01,        7.674402e-01,   2.155606e+04,     4.396149e+00,        2.371779e+00,   -9.023626e-01,  2.380560e+00,         1,1,    2.990504e+01,  2.038758e+01,      9.207458e+00,  2.094832e+01,0,             14,              1,                   5,                   1,   1.209487e+01,      1.209487e+01,  6.71449656e+00,   0.000000e+00,  1.677223e+01,  2.062934e+04, -1.150574e+03,     0.000000e+00,1,0,1
     9270546,  1797223684,          6.949518e+01,            6.949518e+01,        0.000000e+00,   1.520623e+04,     4.570177e+00,        3.532092e-01,   -1.025248e+00,  1.014145e+00,         2,1,    6.534854e+00,  5.354186e+00,      1.380212e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380212e+00,      1.380212e+00,  6.56382062e+01,   0.000000e+00,  3.912567e+01,  9.799939e+03, -2.341938e+02,     0.000000e+00,1,0,1
     9735378,  1797223694,          4.661127e+02,            2.577534e+02,        4.470149e-01,   3.111767e+06,     8.283185e-02,        1.079626e+00,    5.871876e-01,  4.745051e+00,         1,1,    6.118949e+00,  1.532022e+01,      6.118949e+00,  2.885139e+00,1,             13,              1,                   8,                   2,   6.118949e+00,      8.598495e+00,  7.19879186e+00,   0.000000e+00,  1.833331e+00,  1.004985e+00, -1.201608e+00,     0.000000e+00,0,1,1
    10493855,  1797223705,          4.784343e+02,            4.647334e+02,        2.863688e-02,   1.561120e+04,     2.976923e+01,        5.026263e+00,   -7.533331e-02,  6.143428e+00,         1,1,    8.184001e+00,  5.493969e+00,      1.424567e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.293784e+00,      2.293784e+00,  4.06152551e+01,   0.000000e+00,  1.892497e+03,  1.069717e+04, -5.604027e+00,     0.000000e+00,1,0,1
    10499504,  1797223706,          2.289698e+02,            2.030438e+02,        1.132287e-01,   5.053026e+04,     4.018262e+00,        1.182329e+00,    7.918152e-01,  5.019259e+00,         1,1,    2.966337e+00,  8.277456e+00,      1.943025e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.943025e+00,      2.966337e+00,  1.96889887e+01,   0.000000e+00,  1.663555e+01,  8.393241e+02, -4.158390e+01,     0.000000e+00,0,1,1
    10504081,  1797223707,          2.517121e+02,            2.469657e+02,        1.885622e-02,   3.772869e+04,     6.545833e+00,        2.343509e+00,   -2.934591e-01,  2.366236e+00,         1,1,    1.180658e+01,  3.325964e+00,      2.487008e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.669442e+00,      3.669442e+00,  2.10636579e+01,   0.000000e+00,  7.618069e+01,  2.026228e+03, -1.797661e+01,     0.000000e+00,1,0,1
    10513983,  1797223709,          2.013711e+02,            1.529840e+02,        2.402884e-01,   5.226758e+04,     2.926938e+00,        6.276495e+00,   -1.310611e+00,  2.182108e+00,         1,1,    5.998480e+00,  1.272253e+01,      4.289144e+00,  2.098662e+00,1,             13,              1,                   8,                   1,   4.289144e+00,      5.998480e+00,  9.59722580e+00,   0.000000e+00,  9.774019e+00,  1.306124e+03, -1.452458e+02,     0.000000e+00,0,1,1
    10564383,  1797223717,          3.950098e+02,            2.555834e+02,        3.529694e-01,   4.058264e+05,     6.297852e-01,        4.956028e+00,    6.963293e-01,  1.738547e+00,         1,1,    1.766621e+00,  1.057522e+00,      1.766621e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   1.766621e+00,      2.820839e+00,  4.66782781e+01,   0.000000e+00,  1.037268e+00,  4.474793e+00, -9.840588e+01,     0.000000e+00,0,1,0
    10572628,  1797223718,          5.848734e+02,            5.203475e+02,        1.103246e-01,   2.396164e+04,     2.171586e+01,        4.346888e+00,   -2.627627e-02,  2.055910e+00,         1,1,    1.640703e+01,  1.556559e+01,      3.986062e+00,  2.498492e+00,0,             13,              1,                   5,                   4,   5.597372e+00,      5.597372e+00,  1.29126698e+01,   0.000000e+00,  3.436579e+02,  1.061366e+04, -1.329019e+01,     0.000000e+00,1,0,1
    11015487,  1797223723,          2.191358e+02,            1.320143e+02,        3.975687e-01,   4.775961e+04,     2.764141e+00,        2.265413e+00,    1.035190e-01,  2.084149e-03,         1,1,    8.152069e+00,  2.437309e+01,      5.955672e+00,  3.621751e+00,1,             14,              1,                   8,                   1,   5.955672e+00,      8.152069e+00,  7.53481908e+00,   0.000000e+00,  1.542722e+01,  2.717803e+03, -1.883799e+02,     0.000000e+00,0,1,1
    11031566,  1797223726,          5.477271e+01,            5.477271e+01,        0.000000e+00,   3.274518e+04,     1.672695e+00,        4.159286e+00,   -7.326037e-01,  5.920772e+00,         2,1,    7.688805e+00,  5.951094e+00,      1.380004e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380004e+00,      1.380004e+00,  4.60100116e+01,   0.000000e+00,  1.041480e+01,  2.424579e+03, -2.530193e+02,     0.000000e+00,1,0,1
    11456271,  1797223729,          2.666772e+01,            2.666772e+01,        0.000000e+00,   2.163611e+04,     1.232556e+00,        8.019595e-01,    1.095746e+00,  9.042786e-01,         2,1,    1.889907e+00,  5.987930e+00,      1.381984e+00,  1.260000e+00,1,             13,              1,                   9,                   1,   1.381984e+00,      1.889907e+00,  5.52735557e+01,   0.000000e+00,  2.431008e+00,  3.207513e+03, -2.144352e+03,     0.000000e+00,0,1,1
    11506383,  1797223731,          3.073198e+01,            3.073198e+01,        0.000000e+00,   1.129126e+04,     2.721749e+00,        3.764096e+00,   -8.983091e-01,  3.939768e+00,         2,1,    6.631445e+00,  6.613442e+00,      1.380974e+00,  1.260000e+00,0,             13,              1,                   6,                   6,   1.380974e+00,      1.380974e+00,  6.35865527e+01,   0.000000e+00,  7.981732e+00,  1.980082e+04, -2.425888e+03,     0.000000e+00,1,0,1
    11522297,  1797223733,          2.511151e+02,            1.998134e+02,        2.042956e-01,   2.068117e+05,     9.661608e-01,        3.375207e+00,    5.863980e-01,  4.924739e+00,         1,1,    5.302808e+00,  1.587667e+01,      3.750923e+00,  1.858660e+00,1,             13,              1,                   8,                   1,   3.750923e+00,      5.302808e+00,  1.05324078e+01,   0.000000e+00,  1.552483e+00,  9.438107e+01, -1.321807e+02,     0.000000e+00,0,1,1
    11531755,  1797223735,          4.933153e+02,            4.835688e+02,        1.975723e-02,   2.825992e+04,     1.711147e+01,        3.107289e+00,    1.210975e-02,  3.163083e+00,         1,1,    1.191945e+01,  3.390443e+00,      2.523573e+00,  1.287468e+00,0,             13,              1,                   5,                   1,   3.714511e+00,      3.714511e+00,  2.07405812e+01,   0.000000e+00,  8.483661e+02,  3.653846e+03, -4.310880e+00,     0.000000e+00,1,0,1
    11553274,  1797223738,          7.733804e+02,            6.360259e+02,        1.776027e-01,   1.235964e+05,     5.145993e+00,        4.041034e+00,   -1.079413e+00,  1.996523e+00,         1,1,    4.842068e+00,  6.552107e+00,      3.393682e+00,  1.644109e+00,1,             13,              1,                   8,                   1,   3.393682e+00,      4.842068e+00,  1.16342863e+01,   0.000000e+00,  3.093980e+01,  1.421646e+02, -4.254428e+00,     0.000000e+00,0,1,1
    11603765,  1797223741,          1.474683e+02,            1.083593e+02,        2.652033e-01,   1.357530e+05,     7.982087e-01,        2.599022e+00,    4.237811e-01,  6.867128e-01,         1,1,    6.396524e+00,  1.913621e+01,      4.596669e+00,  2.266379e+00,1,             13,              1,                   8,                   1,   4.596669e+00,      6.396524e+00,  9.00064507e+00,   0.000000e+00,  2.222791e+00,  2.640694e+02, -2.038230e+02,     0.000000e+00,0,1,1
    11617096,  1797223744,          4.318534e+01,            4.318534e+01,        0.000000e+00,   2.118221e+04,     2.038755e+00,        2.742446e+00,   -2.209509e-01,  2.406629e+00,         2,1,    2.224602e+00,  7.225464e+00,      1.380004e+00,  1.260000e+00,1,             13,              1,                   8,                   1,   1.380004e+00,      2.224602e+00,  4.25735210e+01,   0.000000e+00,  1.102818e+00,  4.014321e+03, -8.807016e+03,     0.000000e+00,0,1,1
    11623681,  1797223745,          6.000836e+01,            6.000836e+01,        0.000000e+00,   1.427476e+04,     4.203808e+00,        1.946865e+00,    7.850860e-01,  3.856850e+00,         2,1,    6.329197e+00,  4.996707e+00,      1.380482e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380482e+00,      1.380482e+00,  7.03845133e+01,   0.000000e+00,  2.111426e+01,  1.059388e+04, -4.475050e+02,     0.000000e+00,1,0,1
    11643528,  1797223748,          5.462762e+02,            1.841876e+02,        6.628308e-01,   4.078967e+04,     4.515544e+00,        6.150258e+00,   -3.168371e-01,  1.863205e+00,         1,1,    1.111707e+01,  2.070850e+01,      8.268319e+00,  7.056695e+00,1,             14,              1,                   8,                   1,   8.268319e+00,      1.111707e+01,  6.18656632e+00,   0.000000e+00,  6.849889e+00,  3.645825e+03, -1.852294e+02,     0.000000e+00,0,1,1
    11674785,  1797223753,          5.257658e+02,            4.923099e+02,        6.363276e-02,   2.301383e+04,     2.139192e+01,        5.125597e+00,   -1.250516e+00,  6.080432e+00,         1,1,    1.522490e+01,  1.328554e+01,      3.587417e+00,  1.911922e+00,0,             13,              1,                   5,                   1,   5.085177e+00,      5.085177e+00,  1.43145029e+01,   0.000000e+00,  8.823871e+02,  1.025997e+04, -1.161797e+01,     0.000000e+00,1,0,1
    11679978,  1797223754,          4.214845e+01,            4.214845e+01,        0.000000e+00,   3.002071e+04,     1.403979e+00,        1.381127e+00,   -2.328866e-02,  5.172883e+00,         2,1,    2.233083e+00,  1.192021e+01,      1.380154e+00,  1.260000e+00,1,             13,              1,                   8,                   4,   1.380154e+00,      2.233083e+00,  2.85777947e+01,   0.000000e+00,  2.857649e+00,  2.993197e+03, -1.183032e+03,     0.000000e+00,0,1,1
    11689011,  1797223755,          2.710075e+01,            2.710075e+01,        0.000000e+00,   1.362211e+04,     1.989468e+00,        3.461275e+00,    5.581789e-03,  1.814065e+00,         2,1,    7.123784e+00,  5.996492e+00,      1.380605e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380605e+00,      1.380605e+00,  5.45410165e+01,   0.000000e+00,  1.888561e+00,  1.347641e+04, -2.576007e+03,     0.000000e+00,1,0,1
    11706133,  1797223757,          1.425027e+02,            1.187223e+02,        1.668770e-01,   9.294197e+04,     1.277381e+00,        3.180300e-01,   -1.463243e-01,  4.112909e+00,         1,0,    2.398488e+00,  5.955845e+00,      1.504067e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.504067e+00,      2.398488e+00,  2.56327083e+01,   0.000000e+00,  9.580580e-01,  1.843351e+02,  3.034360e+02,     1.745756e+01,0,1,0
    11760072,  1797223758,          3.558287e+02,            3.460186e+02,        2.756966e-02,   3.318665e+04,     1.042644e+01,        1.243426e+00,    5.992887e-01,  4.700462e+00,         1,1,    8.454352e+00,  1.317643e+00,      1.500511e+00,  1.277584e+00,0,             13,              2,                   5,                  11,   2.391260e+00,      2.391260e+00,  5.20447885e+01,   0.000000e+00,  2.338452e+02,  1.691128e+03, -4.121402e+00,     0.000000e+00,1,0,0
    11771321,  1797223759,          6.900467e+01,            6.900467e+01,        0.000000e+00,   1.978141e+04,     3.488360e+00,        5.061609e+00,   -7.074604e-01,  8.014024e-01,         2,1,    7.577787e+00,  3.322996e+00,      1.380304e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380304e+00,      1.380304e+00,  4.76905677e+01,   0.000000e+00,  3.463903e+01,  5.309617e+03, -1.393742e+02,     0.000000e+00,1,0,1
    12211950,  1797223764,          4.280279e+02,            4.067162e+02,        4.979036e-02,   3.472152e+04,     1.171367e+01,        1.666678e+00,   -8.461398e-01,  1.323489e+00,         1,1,    1.484985e+01,  1.283290e+01,      3.459262e+00,  1.670370e+00,0,             13,              1,                   5,                   1,   4.924976e+00,      4.924976e+00,  1.48303347e+01,   0.000000e+00,  2.093442e+02,  4.376549e+03, -1.626602e+01,     0.000000e+00,1,0,1
    12314702,  1797223768,          6.008109e+02,            0.000000e+00,        1.000000e+00,   3.361489e+04,     0.000000e+00,        7.770279e-01,    8.513414e-01,  5.903976e+00,         1,0,    3.623525e+01,  8.841892e+00,      1.182503e+01,  3.261172e+01,0,             14,              1,                   5,                   1,   1.547488e+01,      1.547488e+01,  5.78643156e+00,   0.000000e+00,  8.741155e-02,  7.603487e+03,  8.331781e+03,     5.763542e-01,1,0,0
    12314702,  1797223768,          4.320514e+02,            4.207439e+02,        2.617153e-02,   2.836488e+04,     1.483327e+01,        2.816947e+00,    7.013632e-01,  4.344717e-01,         1,1,    8.841892e+00,  3.261172e+01,      1.608591e+00,  1.277584e+00,0,             13,              2,                   5,                  14,   2.532576e+00,      2.532576e+00,  3.50129789e+01,   8.741155e-02,  2.552492e+02,  8.331781e+03, -3.347847e+01,     0.000000e+00,1,0,0
    12687509,  1797223779,          2.669189e+02,            1.680567e+02,        3.703831e-01,   2.706263e+05,     6.209916e-01,        1.991330e+00,   -4.137699e-01,  4.414824e-02,         1,1,    1.739981e+00,  3.431385e+00,      1.739981e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.739981e+00,      2.809080e+00,  2.08215720e+01,   0.000000e+00,  2.311236e+00,  1.609288e+01, -1.227086e+01,     0.000000e+00,0,1,1
    13028813,  1797223781,          2.051224e+02,            2.002193e+02,        2.390349e-02,   1.369107e+04,     1.462408e+01,        5.115652e+00,    1.136284e-01,  3.192156e+00,         1,1,    9.566980e+00,  9.552280e+00,      1.817682e+00,  1.277584e+00,0,             13,              1,                   5,                   5,   2.801786e+00,      2.801786e+00,  3.02615478e+01,   0.000000e+00,  3.266129e+02,  1.944089e+04, -5.961858e+01,     0.000000e+00,1,0,1
    13057909,  1797223785,          5.269334e+02,            3.555419e+02,        3.252622e-01,   1.887847e+05,     1.883319e+00,        3.325158e+00,    2.407940e-02,  5.726802e+00,         1,1,    7.243026e+00,  9.993353e+00,      5.250279e+00,  2.690238e+00,1,             13,              1,                   8,                   7,   5.250279e+00,      7.243026e+00,  8.44674288e+00,   0.000000e+00,  8.902837e+00,  9.217907e+01, -1.081359e+01,     0.000000e+00,0,1,1
    13408527,  1797223787,          3.869891e+01,            3.869891e+01,        0.000000e+00,   4.000705e+04,     9.673024e-01,        3.494586e+00,    9.549057e-01,  8.634951e-01,         2,1,    7.873664e+00,  3.960502e+00,      1.380932e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.183052e+00,      2.183052e+00,  4.38492062e+01,   0.000000e+00,  4.867470e+00,  1.409239e+03, -3.493322e+02,     0.000000e+00,1,0,1
    13761342,  1797223792,          4.793282e+02,            4.669067e+02,        2.591442e-02,   1.290948e+04,     3.616773e+01,        2.327221e+00,    8.960734e-02,  1.105468e+00,         1,1,    8.917711e+00,  2.943957e+00,      1.631976e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.560437e+00,      2.560437e+00,  3.44554754e+01,   0.000000e+00,  1.797001e+03,  1.356589e+04, -3.601098e+00,     0.000000e+00,1,0,1
    13781794,  1797223796,          5.435950e+02,            4.372038e+02,        1.957177e-01,   8.264939e+04,     5.289861e+00,        5.202318e+00,    2.406843e-01,  3.729324e+00,         1,1,    5.088831e+00,  9.269977e+00,      3.584128e+00,  1.798852e+00,1,             13,              1,                   8,                   1,   3.584128e+00,      5.088831e+00,  1.10937793e+01,   0.000000e+00,  1.981321e+01,  4.006444e+02, -1.634953e+01,     0.000000e+00,0,1,1
    14011569,  1797223799,          4.212216e+02,            0.000000e+00,        1.000000e+00,   2.914867e+04,     0.000000e+00,        4.195467e+00,   -7.963066e-01,  1.060887e+00,         1,0,    4.540960e+01,  2.831174e+01,      1.660127e+01,  4.086864e+01,0,             14,              1,                   5,                   1,   2.067427e+01,      2.067427e+01,  5.01886967e+00,   0.000000e+00,  6.563941e-02,  1.653773e+04,  1.769951e+04,     7.347791e-01,1,0,0
    14011569,  1797223799,          7.206422e+02,            2.222723e+02,        6.915636e-01,   2.824669e+04,     7.868968e+00,        1.078175e+00,    7.639773e-01,  3.543766e+00,         1,1,    2.831174e+01,  4.086864e+01,      8.619066e+00,  1.801006e+01,0,             14,              2,                   5,                  14,   1.127413e+01,      1.127413e+01,  7.04060447e+00,   6.563941e-02,  5.903464e+01,  1.769951e+04, -2.767774e+02,     0.000000e+00,1,0,0
